,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,600157.SH,20181228,1.4,1.41,1.32,1.34,1.4,-0.06,-4.2857,2543000.6,346770.706
1,600157.SH,20181227,1.29,1.4,1.28,1.4,1.27,0.13,10.2362,3092961.41,421696.523
2,600157.SH,20181226,1.29,1.29,1.27,1.27,1.29,-0.02,-1.5504,876970.35,112104.876
3,600157.SH,20181225,1.32,1.33,1.25,1.29,1.33,-0.04,-3.0075,1371113.2,175843.561
4,600157.SH,20181224,1.34,1.35,1.32,1.33,1.35,-0.02,-1.4815,734278.57,98084.799
5,600157.SH,20181221,1.34,1.35,1.33,1.35,1.35,0.0,0.0,683453.04,91427.504
6,600157.SH,20181220,1.36,1.37,1.33,1.35,1.37,-0.02,-1.4599,863326.0,116413.756
7,600157.SH,20181219,1.37,1.38,1.35,1.37,1.38,-0.01,-0.7246,604128.16,82428.399
8,600157.SH,20181218,1.38,1.39,1.36,1.38,1.38,0.0,0.0,723460.37,99393.048
9,600157.SH,20181217,1.38,1.39,1.36,1.38,1.39,-0.01,-0.7194,702615.61,96753.644
10,600157.SH,20181214,1.41,1.42,1.38,1.39,1.42,-0.03,-2.1127,871848.77,122048.149
11,600157.SH,20181213,1.42,1.44,1.39,1.42,1.43,-0.01,-0.6993,1420010.51,201465.252
12,600157.SH,20181212,1.41,1.45,1.39,1.43,1.47,-0.04,-2.7211,2179034.02,308598.451
13,600157.SH,20181211,1.35,1.54,1.35,1.47,1.5,-0.03,-2.0,3166316.75,453806.69
14,600157.SH,20181210,1.5,1.5,1.5,1.5,1.67,-0.17,-10.1796,400654.0,60098.1
15,600157.SH,20180705,1.73,1.74,1.67,1.67,1.75,-0.08,-4.57,1037420.63,176936.86
16,600157.SH,20180704,1.75,1.78,1.72,1.75,1.75,0.0,0.0,1406190.3,246674.392
17,600157.SH,20180703,1.7,1.76,1.68,1.75,1.72,0.03,1.74,1329556.61,229780.15
18,600157.SH,20180702,1.76,1.78,1.71,1.72,1.78,-0.06,-3.37,1307191.68,228122.581
19,600157.SH,20180629,1.73,1.79,1.69,1.78,1.72,0.06,3.49,1359815.26,237079.644
20,600157.SH,20180628,1.75,1.76,1.71,1.72,1.76,-0.04,-2.27,1125251.7,195249.249
21,600157.SH,20180627,1.74,1.81,1.74,1.76,1.76,0.0,0.0,1404183.09,248997.056
22,600157.SH,20180626,1.72,1.76,1.69,1.76,1.77,-0.01,-0.57,1475154.48,255086.35
23,600157.SH,20180625,1.84,1.84,1.76,1.77,1.84,-0.07,-3.8,2132514.95,382326.756
24,600157.SH,20180622,1.75,1.86,1.71,1.84,1.77,0.07,3.95,4080118.71,729215.827
25,600157.SH,20180621,1.61,1.77,1.6,1.77,1.61,0.16,9.94,3511598.42,608730.914
26,600157.SH,20180620,1.61,1.66,1.59,1.61,1.62,-0.01,-0.62,1313140.57,213033.152
27,600157.SH,20180619,1.73,1.75,1.59,1.62,1.76,-0.14,-7.95,1474499.91,247051.251
28,600157.SH,20180615,1.75,1.79,1.73,1.76,1.75,0.01,0.57,1308422.98,229831.151
29,600157.SH,20180614,1.75,1.77,1.72,1.75,1.76,-0.01,-0.57,1007979.73,175667.961
30,600157.SH,20180613,1.83,1.83,1.75,1.76,1.83,-0.07,-3.83,1249674.8,222188.64
31,600157.SH,20180612,1.83,1.84,1.8,1.83,1.82,0.01,0.55,947417.58,172253.482
32,600157.SH,20180611,1.82,1.84,1.81,1.82,1.84,-0.02,-1.09,755962.31,137798.428
33,600157.SH,20180608,1.9,1.91,1.82,1.84,1.92,-0.08,-4.17,1406309.4,259981.542
34,600157.SH,20180607,1.9,1.94,1.89,1.92,1.9,0.02,1.05,921941.0,176772.334
35,600157.SH,20180606,1.9,1.91,1.88,1.9,1.91,-0.01,-0.52,629674.07,119116.415
36,600157.SH,20180605,1.9,1.92,1.88,1.91,1.9,0.01,0.53,1088154.03,206553.335
37,600157.SH,20180604,1.92,1.94,1.88,1.9,1.92,-0.02,-1.04,998445.71,190020.017
38,600157.SH,20180601,2.06,2.06,1.88,1.92,2.09,-0.17,-8.13,2530058.32,497956.7
39,600157.SH,20180531,2.13,2.14,2.05,2.09,2.12,-0.03,-1.42,1157291.88,240802.893
40,600157.SH,20180530,2.16,2.17,2.1,2.12,2.21,-0.09,-4.07,656821.1,140448.003
41,600157.SH,20180529,2.19,2.22,2.18,2.21,2.19,0.02,0.91,432513.1,95134.972
42,600157.SH,20180528,2.25,2.25,2.18,2.19,2.29,-0.1,-4.37,992691.29,220244.587
43,600157.SH,20180525,2.35,2.36,2.28,2.29,2.38,-0.09,-3.78,1089567.05,252296.928
44,600157.SH,20180524,2.32,2.39,2.28,2.38,2.3,0.08,3.48,1660683.85,389488.494
45,600157.SH,20180523,2.3,2.34,2.28,2.3,2.3,0.0,0.0,786222.44,181744.77
46,600157.SH,20180522,2.33,2.34,2.28,2.3,2.35,-0.05,-2.13,785248.92,181041.58
47,600157.SH,20180521,2.31,2.36,2.27,2.35,2.3,0.05,2.17,1206496.83,280475.335
48,600157.SH,20180518,2.23,2.32,2.18,2.3,2.27,0.03,1.32,954987.16,215233.187
49,600157.SH,20180517,2.3,2.32,2.26,2.27,2.29,-0.02,-0.87,529951.41,120592.617
50,600157.SH,20180516,2.27,2.34,2.26,2.29,2.28,0.01,0.44,733220.41,169000.289
51,600157.SH,20180515,2.27,2.3,2.26,2.28,2.27,0.01,0.44,573439.57,130614.18
52,600157.SH,20180514,2.3,2.33,2.25,2.27,2.33,-0.06,-2.58,926191.43,212061.225
53,600157.SH,20180511,2.37,2.38,2.32,2.33,2.39,-0.06,-2.51,940062.6,220090.533
54,600157.SH,20180510,2.36,2.46,2.35,2.39,2.36,0.03,1.27,1427287.54,341720.002
55,600157.SH,20180509,2.37,2.4,2.34,2.36,2.41,-0.05,-2.07,1249338.56,295821.162
56,600157.SH,20180508,2.34,2.51,2.3,2.41,2.39,0.02,0.84,2316274.33,550736.538
57,600157.SH,20180507,2.4,2.48,2.37,2.39,2.37,0.02,0.84,2835129.66,682167.132
58,600157.SH,20180504,2.22,2.37,2.22,2.37,2.15,0.22,10.23,2249762.26,518628.138
