,date,date_str,open,high,low,close,long_wave,short_wave,long_high,short_low,state,key_prices
0,734872.0,20130104,37.58,37.74,36.75,36.9,0.990000000000002,0.990000000000002,37.74,36.75,0,0.0
1,734875.0,20130107,38.11,40.5,38.11,40.15,0.990000000000002,0.990000000000002,37.74,36.75,0,0.0
2,734876.0,20130108,40.5,40.96,39.17,40.01,1.3400000000000016,1.456666666666668,40.5,36.75,0,0.0
3,734877.0,20130109,39.85,39.88,38.75,39.03,1.540000000000001,1.430000000000001,40.96,36.75,0,0.0
4,734878.0,20130110,38.93,39.22,38.5,39.15,1.3242857142857158,1.4580000000000013,40.96,36.75,0,0.0
5,734879.0,20130111,39.16,39.43,38.8,38.86,1.2857142857142867,1.1970000000000014,40.96,36.75,0,0.0
6,734882.0,20130114,39.55,41.5,39.5,41.38,1.2342857142857153,1.1610000000000014,40.96,36.75,0,0.0
7,734883.0,20130115,41.6,42.93,41.08,41.1,1.1842857142857157,1.3553333333333344,41.5,36.75,0,0.0
8,734884.0,20130116,41.0,41.0,40.18,40.37,1.245714285714287,1.3480000000000012,42.93,36.75,0,0.0
9,734885.0,20130117,40.2,40.98,40.11,40.3,1.3085714285714296,1.3310000000000008,42.93,36.75,0,0.0
10,734886.0,20130118,40.69,41.54,40.31,41.19,1.3428571428571436,1.1545000000000012,42.93,36.75,0,0.0
11,734889.0,20130121,41.2,41.36,40.36,40.48,1.2421428571428577,1.166500000000001,42.93,36.75,0,0.0
12,734890.0,20130122,40.7,41.2,39.4,39.8,1.2428571428571433,1.330333333333334,42.93,36.75,0,0.0
13,734891.0,20130123,39.77,41.87,39.51,41.83,1.3007142857142864,1.3175000000000008,42.93,36.75,0,0.0
14,734892.0,20130124,42.01,43.67,40.78,41.5,1.1942857142857155,1.3930000000000007,42.93,36.75,0,0.0
15,734893.0,20130125,41.8,41.96,41.03,41.51,1.2621428571428583,1.3710000000000009,43.67,36.75,0,0.0
16,734896.0,20130128,41.22,42.59,41.22,42.37,1.3850000000000011,1.3680000000000008,43.67,36.75,0,0.0
17,734897.0,20130129,42.55,42.98,41.83,42.28,1.4700000000000009,1.4336666666666673,43.67,36.75,0,0.0
18,734898.0,20130130,42.28,42.31,41.18,41.5,1.3628571428571437,1.3950000000000007,43.67,36.75,0,0.0
19,734899.0,20130131,41.5,41.75,40.39,40.72,1.3582142857142865,1.4020000000000006,43.67,36.75,0,0.0
20,734900.0,20130201,40.72,41.0,40.36,40.9,1.3585714285714292,1.4205000000000005,43.67,36.75,0,0.0
21,734903.0,20130204,41.14,41.17,39.82,39.96,1.2850000000000008,1.4030000000000005,43.67,38.11,0,0.0
22,734904.0,20130205,39.75,40.77,39.51,40.49,1.2978571428571437,1.3510000000000004,43.67,38.5,0,0.0
23,734905.0,20130206,40.57,41.26,40.4,40.98,1.3450000000000009,1.324500000000001,43.67,38.5,0,0.0
24,734906.0,20130207,40.8,42.8,40.8,41.79,1.361785714285715,1.3110000000000006,43.67,38.5,0,0.0
25,734907.0,20130208,42.0,42.52,41.69,42.39,1.3389285714285724,1.3750000000000007,43.67,38.8,0,0.0
26,734917.0,20130218,42.55,42.79,41.89,42.03,1.3332142857142866,1.385000000000001,43.67,39.4,0,0.0
27,734918.0,20130219,42.01,42.33,40.8,41.06,1.3300000000000007,1.3300000000000007,43.67,39.4,0,0.0
28,734919.0,20130220,41.0,42.46,40.8,42.46,1.1729090909090922,1.3140000000000007,43.67,39.4,0,0.0
29,734920.0,20130221,42.38,43.98,41.88,42.76,1.1850909090909105,1.356000000000001,43.67,39.4,0,0.0
30,734921.0,20130222,42.4,42.85,42.11,42.42,1.3516363636363646,1.4175000000000009,43.98,39.4,0,0.0
31,734924.0,20130225,42.42,43.17,41.6,43.14,1.4307272727272737,1.3930000000000011,43.98,39.4,0,0.0
32,734925.0,20130226,42.93,45.46,42.64,44.02,1.3328311688311698,1.421500000000001,43.98,39.4,0,0.0
33,734926.0,20130227,43.9,45.37,43.02,43.38,1.3520779220779229,1.4725000000000008,45.46,39.51,0,0.0
34,734927.0,20130228,43.3,44.18,42.69,43.68,1.358103896103897,1.4720000000000006,45.46,39.51,0,0.0
35,734928.0,20130301,44.0,45.1,43.51,45.06,1.3242857142857154,1.4020000000000006,45.46,39.51,0,0.0
36,734931.0,20130304,44.99,46.3,44.1,44.53,1.3497142857142865,1.435000000000001,45.46,39.51,0,0.0
37,734932.0,20130305,43.99,45.39,43.99,45.17,1.4056623376623385,1.4765000000000004,46.3,39.51,0,0.0
38,734933.0,20130306,45.24,45.96,45.1,45.21,1.4321298701298706,1.4890000000000003,46.3,39.51,0,0.0
39,734934.0,20130307,45.22,45.3,43.1,43.42,1.3759610389610393,1.4755000000000003,46.3,39.51,0,0.0
40,734935.0,20130308,43.45,43.85,43.06,43.08,1.3981298701298706,1.5175,46.3,39.51,0,0.0
41,734938.0,20130311,43.09,43.52,42.62,43.48,1.4081688311688316,1.525,46.3,39.51,0,0.0
42,734939.0,20130312,43.4,43.59,40.68,40.7,1.33309090909091,1.5025000000000002,46.3,39.51,0,0.0
43,734940.0,20130313,40.77,41.06,40.13,40.8,1.3680000000000008,1.5850000000000002,46.3,40.4,0,0.0
44,734941.0,20130314,40.79,41.28,40.7,40.99,1.4241818181818189,1.5885000000000002,46.3,40.13,0,0.0
45,734942.0,20130315,40.39,41.96,40.39,41.02,1.449454545454546,1.5175,46.3,40.13,0,0.0
46,734945.0,20130318,41.0,41.9,40.9,41.07,1.4064675324675333,1.5544999999999998,46.3,40.13,0,0.0
47,734946.0,20130319,41.0,41.79,40.68,41.73,1.4024415584415588,1.5594999999999999,46.3,40.13,0,0.0
48,734947.0,20130320,41.55,42.84,41.55,42.56,1.3990129870129873,1.5384999999999998,46.3,40.13,0,0.0
49,734948.0,20130321,42.28,44.36,42.28,44.28,1.3778181818181823,1.52,46.3,40.13,0,0.0
